A,B,C,D,Vth,exp_exact,exp_k1
804,95,458,67,0,1,1
308,641,600,239,0,1,1
48,58,831,974,0,1,1
283,114,605,172,0,1,1
264,248,301,488,0,1,1
331,778,160,99,0,1,1
76,206,71,957,0,1,1
128,12,0,145,0,1,1
18,53,76,11,0,1,1
174,872,291,313,0,1,1
152,752,2,881,0,1,1
624,451,663,727,0,1,1
798,371,968,390,0,1,1
108,566,53,336,0,1,1
257,785,1006,590,0,1,1
619,911,481,722,0,1,1
488,938,918,490,0,1,1
199,504,717,299,0,1,1
956,758,380,733,0,1,1
406,480,976,353,0,1,1
271,666,142,338,0,1,1
874,187,87,12,0,1,1
613,795,80,645,0,1,1
691,159,521,545,0,1,1
158,901,875,976,0,1,1
913,459,775,761,0,1,1
334,330,791,9,0,1,1
346,27,677,279,0,1,1
464,972,415,774,0,1,1
648,200,142,588,0,1,1
282,1001,805,423,0,1,1
116,832,485,607,0,1,1
459,233,517,998,0,1,1
59,678,27,508,0,1,1
133,1014,903,804,0,1,1
398,6,115,63,0,1,1
860,853,136,635,0,1,1
293,945,21,679,0,1,1
21,54,15,0,0,1,1
898,276,883,744,0,1,1
981,269,132,505,0,1,1
398,265,9,905,0,1,1
573,621,864,523,0,1,1
202,272,87,644,0,1,1
443,237,488,658,0,1,1
176,329,891,372,0,1,1
828,100,37,171,0,1,1
670,814,270,911,0,1,1
664,329,954,69,0,1,1
0,522,4,43,0,1,1
54,34,0,1013,0,1,1
141,14,79,1,0,1,1
878,422,821,183,0,1,1
573,1,12,59,0,1,1
627,605,527,275,0,1,1
771,562,9,282,0,1,1
191,57,630,60,0,1,1
397,1005,761,481,0,1,1
735,995,330,769,0,1,1
133,598,856,864,0,1,1
846,29,243,784,0,1,1
605,975,984,143,0,1,1
298,267,529,885,0,1,1
554,739,632,1023,0,1,1
671,59,416,215,0,1,1
422,994,582,258,0,1,1
745,111,615,783,0,1,1
362,242,625,480,0,1,1
214,1022,927,700,0,1,1
483,629,796,788,0,1,1
679,795,59,231,0,1,1
990,153,863,69,0,1,1
716,887,499,447,0,1,1
587,519,103,841,0,1,1
34,7,252,2,0,1,1
0,682,6,187,0,1,1
376,251,247,548,0,1,1
778,655,529,687,0,1,1
730,204,216,932,0,1,1
587,190,511,218,0,1,1
252,94,489,583,0,1,1
538,530,438,209,0,1,1
939,866,410,726,0,1,1
356,90,808,13,0,1,1
544,351,323,18,0,1,1
266,297,762,298,0,1,1
696,613,758,856,0,1,1
295,87,629,368,0,1,1
6,148,11,16,0,1,1
145,608,235,823,0,1,1
947,557,18,654,0,1,1
234,61,715,311,0,1,1
2,716,18,44,0,1,1
80,841,337,333,0,1,1
113,461,52,227,0,1,1
527,169,87,53,0,1,1
12,182,595,0,0,1,1
14,132,547,0,0,1,1
911,256,49,669,0,1,1
231,133,937,488,0,1,1
48,724,183,468,0,1,1
587,380,610,37,0,1,1
55,288,535,956,0,1,1
711,388,966,435,0,1,1
856,887,177,323,0,1,1
266,709,198,109,0,1,1
768,914,841,59,0,1,1
473,326,399,248,0,1,1
708,694,753,445,0,1,1
195,849,132,806,0,1,1
23,12,12,106,0,1,1
43,959,294,254,0,1,1
549,650,745,266,0,1,1
1013,671,924,669,0,1,1
466,141,249,517,0,1,1
273,2,0,75,0,1,1
1,764,58,25,0,1,1
616,587,756,755,0,1,1
775,170,430,720,0,1,1
200,1004,754,919,0,1,1
354,1,8,28,0,1,1
472,513,221,335,0,1,1
519,838,500,946,0,1,1
175,6,60,1,0,1,1
5,31,36,47,0,1,1
782,1,18,16,0,1,1
595,126,755,854,0,1,1
861,374,792,210,0,1,1
325,253,419,901,0,1,1
279,146,54,273,0,1,1
264,935,219,1017,0,1,1
57,901,205,608,0,1,1
337,1,12,88,0,1,1
410,128,100,89,0,1,1
941,635,14,245,0,1,1
462,884,98,388,0,1,1
311,0,9,41,0,1,1
6,257,150,1,0,1,1
254,181,599,164,0,1,1
690,572,239,627,0,1,1
826,622,321,504,0,1,1
2,288,3,571,0,1,1
194,1,19,94,0,1,1
730,621,712,13,0,1,1
855,488,197,218,0,1,1
7,298,869,0,0,1,1
600,1009,268,139,0,1,1
823,528,100,691,0,1,1
1,389,98,15,0,1,1
639,220,444,1020,0,1,1
957,368,145,722,0,1,1
44,945,191,3,0,1,1
1011,553,747,367,0,1,1
627,289,515,586,0,1,1
518,438,763,795,0,1,1
1018,697,853,792,0,1,1
494,638,366,354,0,1,1
64,323,355,585,0,1,1
863,79,515,588,0,1,1
524,740,141,1000,0,1,1
61,643,461,424,0,1,1
598,1011,636,739,0,1,1
26,61,170,5,0,1,1
600,168,712,334,0,1,1
711,717,433,15,0,1,1
228,604,807,714,0,1,1
12,873,415,266,0,1,1
87,962,342,533,0,1,1
183,719,180,817,0,1,1
435,935,5,325,0,1,1
122,950,336,596,0,1,1
553,251,773,414,0,1,1
516,851,14,256,0,1,1
338,110,665,396,0,1,1
950,836,597,90,0,1,1
701,338,751,77,0,1,1
315,0,445,624,0,1,1
666,897,597,723,0,1,1
30,125,690,279,0,1,1
735,363,631,735,0,1,1
559,395,893,73,0,1,1
117,4,37,6,0,1,1
9,264,66,2,0,1,1
5,172,50,11,0,1,1
795,88,128,457,0,1,1
740,455,46,976,0,1,1
628,372,612,568,0,1,1
139,789,652,776,0,1,1
162,555,923,277,0,1,1
326,673,168,381,0,1,1
632,875,479,814,0,1,1
1016,154,759,854,0,1,1
74,997,317,258,0,1,1
443,0,3,630,0,1,1
0,147,117,2,0,1,1
229,387,210,375,0,1,1
502,2,37,6,0,1,1
204,12,1,24,0,1,1
89,685,746,336,0,1,1
956,874,996,754,0,1,1
960,14,446,147,0,1,1
339,4,5,116,0,1,1
254,591,331,753,0,1,1
0,792,25,74,0,1,1
209,2,1,323,0,1,1
615,869,189,991,0,1,1
148,14,156,1,0,1,1
448,310,2,35,0,1,1
332,5,208,0,0,1,1
50,343,825,234,0,1,1
435,807,893,350,0,1,1
686,965,747,811,0,1,1
728,209,464,72,0,1,1
8,33,14,51,0,1,1
877,304,371,368,0,1,1
53,32,13,27,0,1,1
660,0,7,121,0,1,1
6,312,1,337,0,1,1
821,432,483,854,0,1,1
1,785,18,58,0,1,1
305,845,597,655,0,1,1
590,52,477,152,0,1,1
24,285,134,83,0,1,1
36,399,581,190,0,1,1
3,154,11,100,0,1,1
4,9,17,119,0,1,1
167,798,1017,341,0,1,1
810,861,311,63,0,1,1
403,0,22,1,0,1,1
756,784,403,466,0,1,1
767,15,448,920,0,1,1
177,354,16,848,0,1,1
17,37,2,454,0,1,1
462,0,167,8,0,1,1
403,2,652,863,0,1,1
93,890,121,727,0,1,1
73,14,183,112,0,1,1
368,121,100,723,0,1,1
959,910,523,994,0,1,1
519,270,115,361,0,1,1
40,344,926,362,0,1,1
663,882,933,592,0,1,1
153,771,867,737,0,1,1
261,653,283,146,0,1,1
638,792,408,880,0,1,1
521,845,436,514,0,1,1
14,37,10,81,0,1,1
15,117,913,0,0,1,1
158,13,0,678,0,1,1
443,446,642,54,0,1,1
541,858,701,304,0,1,1
756,662,112,985,0,1,1
179,917,590,67,0,1,1
131,51,248,785,0,1,1
6,397,789,0,0,1,1
878,394,176,159,0,1,1
0,111,29,62,0,1,1
200,492,877,883,0,1,1
961,303,273,167,0,1,1
30,714,702,465,0,1,1
200,965,669,505,0,1,1
984,846,532,708,0,1,1
261,825,1015,486,0,1,1
99,7,1,267,0,1,1
432,166,79,921,0,1,1
520,178,958,54,0,1,1
1011,655,278,147,0,1,1
551,422,726,353,0,1,1
886,745,380,324,0,1,1
86,503,153,445,0,1,1
272,333,825,296,0,1,1
542,713,249,42,0,1,1
192,207,991,72,0,1,1
190,1019,44,477,0,1,1
18,73,270,1,0,1,1
476,119,366,86,0,1,1
376,814,266,387,0,1,1
681,603,677,141,0,1,1
152,73,360,913,0,1,1
257,932,721,114,0,1,1
956,747,599,207,0,1,1
15,35,228,1,0,1,1
317,946,918,431,0,1,1
133,487,896,306,0,1,1
716,927,345,88,0,1,1
351,1022,754,213,0,1,1
552,508,171,120,0,1,1
1003,352,206,236,0,1,1
174,503,754,566,0,1,1
534,575,793,776,0,1,1
1008,732,81,53,0,1,1
574,974,87,361,0,1,1
390,482,142,741,0,1,1
380,1008,74,561,0,1,1
703,22,560,380,0,1,1
143,7,63,3,0,1,1
256,797,669,914,0,1,1
131,573,492,774,0,1,1
629,79,876,580,0,1,1
33,73,385,0,0,1,1
18,700,1010,637,0,1,1
486,131,163,458,0,1,1
701,928,398,765,0,1,1
530,816,837,636,0,1,1
631,905,3,349,0,1,1
872,987,186,806,0,1,1
52,525,340,116,0,1,1
592,314,142,307,0,1,1
922,574,418,366,0,1,1
681,58,1008,188,0,1,1
146,592,916,737,0,1,1
8,229,307,581,0,1,1
975,702,940,974,0,1,1
893,148,54,407,0,1,1
761,89,759,255,0,1,1
703,908,896,570,0,1,1
188,394,389,155,0,1,1
6,50,15,60,0,1,1
317,267,423,759,0,1,1
662,603,73,979,0,1,1
970,918,664,1022,0,1,1
162,718,72,931,0,1,1
121,144,396,649,0,1,1
458,302,700,519,0,1,1
16,532,224,214,0,1,1
308,737,608,975,0,1,1
147,968,87,849,0,1,1
320,403,465,708,0,1,1
313,454,673,97,0,1,1
364,5,26,0,0,1,1
906,483,42,742,0,1,1
542,554,786,237,0,1,1
440,610,348,976,0,1,1
203,463,543,927,0,1,1
722,327,1012,532,0,1,1
622,68,516,245,0,1,1
650,747,93,128,0,1,1
730,239,141,545,0,1,1
391,989,921,220,0,1,1
498,366,11,752,0,1,1
512,188,600,4,0,1,1
485,488,917,486,0,1,1
69,6,1,490,0,1,1
474,248,427,628,0,1,1
1,614,427,1,0,1,1
136,400,794,616,0,1,1
71,18,452,0,0,1,1
891,738,193,306,0,1,1
166,722,289,750,0,1,1
699,427,286,649,0,1,1
364,989,773,592,0,1,1
740,310,331,570,0,1,1
42,495,1004,757,0,1,1
16,190,645,999,0,1,1
1013,320,750,843,0,1,1
544,258,39,738,0,1,1
1019,656,605,119,0,1,1
199,379,376,280,0,1,1
57,12,43,24,0,1,1
36,52,159,3,0,1,1
820,925,64,320,0,1,1
696,804,498,184,0,1,1
2,369,634,0,0,1,1
247,78,213,93,0,1,1
342,678,972,652,0,1,1
243,577,945,252,0,1,1
139,556,970,25,0,1,1
463,935,191,428,0,1,1
618,802,913,486,0,1,1
574,275,710,79,0,1,1
671,726,38,651,0,1,1
225,456,550,970,0,1,1
926,597,267,70,0,1,1
397,726,663,197,0,1,1
34,10,108,18,0,1,1
335,711,528,56,0,1,1
573,350,382,208,0,1,1
826,789,996,910,0,1,1
796,709,627,995,0,1,1
960,810,911,720,0,1,1
84,9,218,1,0,1,1
4,97,68,9,0,1,1
719,39,117,288,0,1,1
977,232,25,109,0,1,1
845,709,242,890,0,1,1
422,372,447,615,0,1,1
708,0,5,356,0,1,1
785,778,959,92,0,1,1
28,191,611,540,0,1,1
182,130,478,828,0,1,1
5,48,10,221,0,1,1
613,597,377,262,0,1,1
246,635,785,753,0,1,1
250,834,560,483,0,1,1
836,543,359,342,0,1,1
804,325,342,970,0,1,1
918,486,134,6,0,1,1
85,682,676,948,0,1,1
885,899,295,789,0,1,1
763,368,352,573,0,1,1
233,5,316,3,0,1,1
979,253,670,858,0,1,1
444,463,282,394,0,1,1
246,340,54,575,0,1,1
404,843,883,41,0,1,1
540,721,784,19,0,1,1
978,975,111,937,0,1,1
30,571,685,594,0,1,1
168,993,237,863,0,1,1
425,76,627,661,0,1,1
992,889,691,57,0,1,1
521,892,439,269,0,1,1
16,49,32,44,0,1,1
863,228,312,382,0,1,1
617,634,663,455,0,1,1
2,389,8,135,0,1,1
64,753,939,879,0,1,1
275,952,176,321,0,1,1
511,773,790,617,0,1,1
442,395,82,819,0,1,1
42,29,0,16,0,1,1
448,558,686,400,0,1,1
909,848,574,794,0,1,1
951,643,605,865,0,1,1
4,23,57,28,0,1,1
1011,822,570,1005,0,1,1
7,65,20,50,0,1,1
1018,984,659,500,0,1,1
188,6,93,171,0,1,1
749,199,859,938,0,1,1
794,327,554,344,0,1,1
780,455,415,481,0,1,1
765,524,1001,988,0,1,1
510,206,508,309,0,1,1
94,0,251,7,0,1,1
105,380,582,643,0,1,1
77,269,989,674,0,1,1
475,480,527,614,0,1,1
481,24,132,652,0,1,1
40,27,54,16,0,1,1
224,109,63,283,0,1,1
815,141,619,6,0,1,1
261,70,767,542,0,1,1
7,353,52,1,0,1,1
768,159,885,819,0,1,1
399,495,253,617,0,1,1
888,575,1005,349,0,1,1
528,295,798,197,0,1,1
347,545,191,124,0,1,1
479,174,251,60,0,1,1
815,35,280,857,0,1,1
355,869,730,548,0,1,1
5,278,2,286,0,1,1
811,518,347,126,0,1,1
875,35,748,792,0,1,1
121,955,951,731,0,1,1
246,682,427,606,0,1,1
110,644,933,137,0,1,1
824,418,494,380,0,1,1
286,348,1015,401,0,1,1
586,2,1,386,0,1,1
56,26,918,645,0,1,1
682,228,813,767,0,1,1
90,15,4,243,0,1,1
959,125,283,346,0,1,1
570,254,932,636,0,1,1
33,21,3,25,0,1,1
45,169,295,393,0,1,1
758,897,897,1018,0,1,1
787,668,255,426,0,1,1
482,2,1,450,0,1,1
363,0,25,75,0,1,1
483,913,675,35,0,1,1
60,602,217,1015,0,1,1
320,79,358,242,0,1,1
0,887,414,0,0,0,0
355,231,908,693,0,1,1
683,217,613,451,0,1,1
1,599,3,605,0,1,1
129,721,670,20,0,1,1
763,427,748,782,0,1,1
214,805,36,397,0,1,1
665,160,36,217,0,1,1
718,329,236,845,0,1,1
903,166,734,278,0,1,1
449,791,759,867,0,1,1
64,130,594,424,0,1,1
367,596,104,348,0,1,1
648,987,138,24,0,1,1
2,784,606,364,0,1,1
495,513,453,530,0,1,1
436,1,1,185,0,1,1
158,2,8,173,0,1,1
640,965,577,459,0,1,1
492,790,55,893,0,1,1
647,149,816,284,0,1,1
387,7,44,175,0,1,1
147,569,443,114,0,1,1
667,153,307,752,0,1,1
834,798,832,497,0,1,1
21,28,61,8,0,1,1
903,913,72,520,0,1,1
161,1020,950,29,0,1,1
924,145,152,902,0,1,1
951,973,86,808,0,1,1
815,39,491,457,0,1,1
375,50,238,881,0,1,1
239,548,250,453,0,1,1
10,8,5,430,0,1,1
191,294,250,272,0,1,1
150,4,216,0,0,1,1
958,378,809,271,0,1,1
4,1009,889,853,0,1,1
96,82,779,327,0,1,1
4,810,996,358,0,1,1
136,811,927,352,0,1,1
43,390,381,42,0,1,1
458,158,214,457,0,1,1
19,219,240,353,0,1,1
6,165,128,0,0,1,1
246,534,792,471,0,1,1
386,372,279,195,0,1,1
109,584,98,312,0,1,1
433,653,411,887,0,1,1
998,942,1016,996,0,1,1
646,375,282,731,0,1,1
789,979,9,182,0,1,1
693,706,859,951,0,1,1
1,291,142,13,0,1,1
619,916,840,902,0,1,1
349,841,897,237,0,1,1
301,963,722,428,0,1,1
361,131,905,981,0,1,1
18,40,0,254,0,1,1
5,422,0,43,0,1,1
639,191,935,450,0,1,1
611,551,644,999,0,1,1
191,879,613,425,0,1,1
575,274,637,547,0,1,1
366,267,427,486,0,1,1
3,338,2,456,0,1,1
18,242,406,234,0,1,1
834,2,253,1,0,1,1
505,346,390,440,0,1,1
373,112,938,439,0,1,1
23,50,26,16,0,1,1
158,953,639,323,0,1,1
15,8,5,264,0,1,1
6,100,205,8,0,1,1
353,844,679,784,0,1,1
856,865,32,304,0,1,1
401,397,168,683,0,1,1
320,329,410,928,0,1,1
13,249,831,822,0,1,1
267,831,308,76,0,1,1
9,727,769,423,0,1,1
2,332,50,13,0,1,1
672,385,295,845,0,1,1
401,248,234,735,0,1,1
675,181,994,358,0,1,1
679,308,341,745,0,1,1
567,612,468,96,0,1,1
420,536,348,361,0,1,1
166,230,715,626,0,1,1
454,271,489,106,0,1,1
1,235,26,75,0,1,1
879,345,1017,726,0,1,1
393,171,937,907,0,1,1
2,53,890,2,0,1,1
512,1,18,103,0,1,1
679,331,168,526,0,1,1
393,522,275,111,0,1,1
9,76,676,611,0,1,1
1021,219,319,502,0,1,1
122,117,547,58,0,1,1
388,883,935,233,0,1,1
595,2,116,0,0,1,1
698,620,288,53,0,1,1
270,429,616,984,0,1,1
160,1022,729,127,0,1,1
216,345,194,138,0,1,1
319,447,371,91,0,1,1
103,611,852,215,0,1,1
334,491,417,1005,0,1,1
681,162,334,446,0,1,1
810,871,525,930,0,1,1
43,150,99,918,0,1,1
686,676,112,354,0,1,1
293,3,3,419,0,1,1
125,295,736,105,0,1,1
674,79,300,606,0,1,1
28,32,156,1,0,1,1
476,36,3,741,0,1,1
4,200,44,3,0,1,1
134,0,1,7,0,1,1
645,107,833,887,0,1,1
987,295,754,224,0,1,1
78,139,401,793,0,1,1
664,150,127,923,0,1,1
24,124,541,84,0,1,1
739,678,628,930,0,1,1
106,8,6,23,0,1,1
625,108,694,670,0,1,1
614,781,912,543,0,1,1
147,860,209,198,0,1,1
986,507,50,219,0,1,1
799,396,456,258,0,1,1
866,772,978,102,0,1,1
559,867,352,356,0,1,1
700,132,281,846,0,1,1
5,3,4,351,0,1,1
613,461,328,669,0,1,1
121,943,918,951,0,1,1
456,646,353,73,0,1,1
237,421,266,436,0,1,1
340,926,185,302,0,1,1
987,406,802,10,0,1,1
29,322,303,646,0,1,1
232,406,1017,951,0,1,1
168,43,902,308,0,1,1
439,676,885,340,0,1,1
18,509,1010,946,0,1,1
28,55,787,71,0,1,1
627,142,919,300,0,1,1
669,195,932,999,0,1,1
594,553,633,690,0,1,1
207,415,762,261,0,1,1
62,549,537,397,0,1,1
830,969,352,550,0,1,1
87,675,466,29,0,1,1
645,684,179,203,0,1,1
261,928,943,269,0,1,1
915,41,406,317,0,1,1
76,916,452,541,0,1,1
0,90,407,2,0,1,1
401,5,0,721,0,1,1
72,8,4,125,0,1,1
352,155,969,373,0,1,1
5,13,552,3,0,1,1
726,638,207,891,0,1,1
483,1011,915,559,0,1,1
992,950,94,425,0,1,1
506,697,1001,837,0,1,1
47,36,497,921,0,1,1
9,646,9,470,0,1,1
298,328,652,146,0,1,1
331,7,2,58,0,1,1
151,587,807,217,0,1,1
45,22,10,54,0,1,1
450,432,577,379,0,1,1
2,867,76,0,0,1,1
515,267,985,200,0,1,1
193,96,8,729,0,1,1
25,948,359,77,0,1,1
168,300,664,547,0,1,1
370,460,416,449,0,1,1
458,432,277,304,0,1,1
1016,862,419,584,0,1,1
974,39,743,742,0,1,1
691,199,858,269,0,1,1
969,564,228,158,0,1,1
891,542,296,1023,0,1,1
559,360,756,25,0,1,1
767,833,669,1002,0,1,1
493,866,177,749,0,1,1
900,726,224,349,0,1,1
42,0,749,1,0,1,1
853,654,84,780,0,1,1
470,521,673,468,0,1,1
17,812,16,806,0,1,1
920,107,889,552,0,1,1
715,693,651,407,0,1,1
851,25,52,264,0,1,1
329,982,965,175,0,1,1
123,643,835,604,0,1,1
489,792,865,957,0,1,1
883,873,547,441,0,1,1
528,561,349,679,0,1,1
954,92,690,986,0,1,1
564,661,935,124,0,1,1
915,734,788,321,0,1,1
108,18,47,9,0,1,1
777,559,51,954,0,1,1
206,972,960,514,0,1,1
487,955,208,160,0,1,1
986,91,265,99,0,1,1
45,16,2,117,0,1,1
919,628,120,669,0,1,1
0,916,107,11,0,1,1
460,376,495,768,0,1,1
22,211,669,807,0,1,1
856,657,297,515,0,1,1
4,16,5,19,0,1,1
968,940,592,575,0,1,1
661,492,188,760,0,1,1
0,660,0,348,0,0,0
240,305,322,202,0,1,1
830,756,167,566,0,1,1
262,8,169,0,0,1,1
577,793,767,382,0,1,1
437,0,222,2,0,1,1
934,433,0,132,0,1,1
139,357,778,808,0,1,1
94,66,498,441,0,1,1
735,617,450,37,0,1,1
703,560,808,345,0,1,1
334,0,50,27,0,1,1
862,250,510,734,0,1,1
7,273,885,0,0,1,1
416,779,792,269,0,1,1
1,875,638,1,0,1,1
97,5,326,824,0,1,1
164,923,335,352,0,1,1
365,445,18,910,0,1,1
864,1,49,28,0,1,1
204,698,859,649,0,1,1
70,685,984,182,0,1,1
558,565,145,676,0,1,1
858,300,346,174,0,1,1
33,225,508,417,0,1,1
118,154,282,717,0,1,1
738,415,512,593,0,1,1
992,492,672,870,0,1,1
301,428,366,805,0,1,1
355,972,525,332,0,1,1
135,439,62,186,0,1,1
1,243,28,79,0,1,1
833,247,990,539,0,1,1
40,23,942,871,0,1,1
924,980,244,613,0,1,1
10,48,6,100,0,1,1
817,636,565,523,0,1,1
331,660,454,576,0,1,1
656,186,799,763,0,1,1
667,390,402,762,0,1,1
0,787,25,69,0,1,1
93,826,901,151,0,1,1
844,613,957,560,0,1,1
904,20,124,924,0,1,1
354,584,529,18,0,1,1
971,913,929,367,0,1,1
918,646,41,708,0,1,1
114,342,167,906,0,1,1
16,33,236,7,0,1,1
608,124,278,596,0,1,1
11,151,2,233,0,1,1
360,447,973,941,0,1,1
229,910,757,1003,0,1,1
864,959,439,844,0,1,1
648,412,465,588,0,1,1
924,390,729,783,0,1,1
59,6,295,3,0,1,1
347,0,0,474,0,0,0
460,5,811,513,0,1,1
779,445,275,947,0,1,1
209,707,695,9,0,1,1
150,215,615,377,0,1,1
958,419,934,414,0,1,1
997,296,443,812,0,1,1
478,900,757,804,0,1,1
81,976,116,570,0,1,1
226,501,416,175,0,1,1
465,667,466,955,0,1,1
751,637,809,182,0,1,1
639,784,48,491,0,1,1
575,468,617,710,0,1,1
0,559,10,231,0,1,1
809,187,87,816,0,1,1
669,869,604,85,0,1,1
766,585,352,129,0,1,1
17,382,136,398,0,1,1
233,464,1017,810,0,1,1
891,372,235,842,0,1,1
453,46,632,36,0,1,1
989,164,96,143,0,1,1
443,4,465,577,0,1,1
331,909,398,71,0,1,1
75,824,474,610,0,1,1
1015,90,534,670,0,1,1
719,2,1,640,0,1,1
484,400,477,300,0,1,1
16,442,958,554,0,1,1
4,70,296,7,0,1,1
565,32,260,840,0,1,1
394,591,238,379,0,1,1
714,619,711,753,0,1,1
544,4,129,0,0,1,1
5,112,11,70,0,1,1
856,150,408,574,0,1,1
933,948,190,698,0,1,1
798,506,50,652,0,1,1
37,560,184,229,0,1,1
0,811,191,5,0,1,1
973,922,721,353,0,1,1
581,858,696,932,0,1,1
267,2,6,17,0,1,1
8,228,112,2,0,1,1
130,65,587,358,0,1,1
281,3,358,1,0,1,1
69,1009,396,787,0,1,1
4,634,0,531,0,1,1
833,743,1020,529,0,1,1
514,518,878,776,0,1,1
592,838,713,537,0,1,1
972,972,736,24,0,1,1
161,537,967,851,0,1,1
236,299,561,960,0,1,1
773,709,440,963,0,1,1
438,862,183,288,0,1,1
324,1020,681,315,0,1,1
816,160,1003,535,0,1,1
962,0,2,619,0,1,1
998,114,310,682,0,1,1
37,591,636,880,0,1,1
186,132,515,719,0,1,1
6,182,979,152,0,1,1
403,19,721,337,0,1,1
664,59,204,188,0,1,1
50,108,582,304,0,1,1
260,360,853,434,0,1,1
445,415,473,225,0,1,1
274,233,822,421,0,1,1
10,171,2,34,0,1,1
122,870,941,362,0,1,1
922,0,720,1,0,1,1
479,229,86,954,0,1,1
240,243,107,945,0,1,1
804,506,379,612,0,1,1
97,271,863,240,0,1,1
378,762,434,274,0,1,1
767,427,113,811,0,1,1
779,613,909,589,0,1,1
444,476,598,539,0,1,1
388,810,142,429,0,1,1
487,301,661,179,0,1,1
565,4,3,15,0,1,1
26,11,3,758,0,1,1
558,583,682,274,0,1,1
713,572,627,483,0,1,1
803,532,70,710,0,1,1
403,219,1005,309,0,1,1
189,3,0,176,0,1,1
295,420,689,290,0,1,1
210,499,486,742,0,1,1
772,881,937,99,0,1,1
619,812,471,542,0,1,1
30,65,1,148,0,1,1
309,935,505,948,0,1,1
372,69,129,210,0,1,1
945,299,929,417,0,1,1
991,302,170,173,0,1,1
910,968,987,654,0,1,1
817,401,207,108,0,1,1
47,121,167,326,0,1,1
723,658,426,426,0,1,1
382,530,3,808,0,1,1
857,354,59,96,0,1,1
435,568,434,813,0,1,1
525,546,819,68,0,1,1
72,1,51,19,0,1,1
380,460,170,358,0,1,1
692,32,609,808,0,1,1
24,5,2,397,0,1,1
2,272,137,5,0,1,1
643,600,898,998,0,1,1
791,870,536,431,0,1,1
303,204,42,722,0,1,1
17,81,2,287,0,1,1
795,748,731,495,0,1,1
439,591,779,585,0,1,1
749,663,66,411,0,1,1
161,839,969,71,0,1,1
54,708,797,305,0,1,1
779,442,597,288,0,1,1
595,518,302,287,0,1,1
564,82,915,962,0,1,1
454,819,345,67,0,1,1
508,168,945,506,0,1,1
704,504,598,299,0,1,1
552,176,169,266,0,1,1
997,901,263,713,0,1,1
772,51,200,547,0,1,1
516,689,181,649,0,1,1
302,598,556,699,0,1,1
907,487,812,451,0,1,1
711,84,58,203,0,1,1
514,321,390,798,0,1,1
239,410,4,560,0,1,1
627,372,627,448,0,1,1
345,847,512,779,0,1,1
2,507,13,5,0,1,1
980,25,797,652,0,1,1
818,442,820,591,0,1,1
702,561,640,135,0,1,1
410,711,485,826,0,1,1
839,362,201,647,0,1,1
42,543,929,11,0,1,1
184,856,503,223,0,1,1
3,531,293,1,0,1,1
439,793,113,128,0,1,1
626,859,625,609,0,1,1
320,90,476,119,0,1,1
786,983,927,533,0,1,1
962,84,424,772,0,1,1
244,8,345,1,0,1,1
326,524,939,653,0,1,1
644,259,455,948,0,1,1
522,760,722,856,0,1,1
776,743,198,892,0,1,1
133,916,525,593,0,1,1
241,683,956,518,0,1,1
934,80,743,577,0,1,1
353,1,34,30,0,1,1
506,721,315,11,0,1,1
148,313,648,41,0,1,1
80,751,551,162,0,1,1
841,500,295,768,0,1,1
714,573,138,107,0,1,1
892,366,210,384,0,1,1
958,926,214,739,0,1,1
160,2,4,460,0,1,1
697,572,387,6,0,1,1
149,365,8,561,0,1,1
213,316,953,356,0,1,1
699,728,209,385,0,1,1
905,612,600,296,0,1,1
463,34,499,420,0,1,1
358,504,296,193,0,1,1
378,0,387,4,0,1,1
4,144,7,182,0,1,1
953,800,732,36,0,1,1
131,354,256,288,0,1,1
115,910,476,811,0,1,1
738,156,149,935,0,1,1
251,18,139,0,0,1,1
901,658,477,54,0,1,1
270,272,367,434,0,1,1
3,362,4,309,0,1,1
233,1005,372,605,0,1,1
327,544,377,424,0,1,1
628,0,199,2,0,1,1
60,221,175,595,0,1,1
890,646,749,945,0,1,1
330,484,145,247,0,1,1
622,982,195,973,0,1,1
437,631,658,216,0,1,1
61,28,113,0,0,1,1
238,896,428,745,0,1,1
831,760,842,664,0,1,1
193,866,737,78,0,1,1
938,1021,581,913,0,1,1
1020,405,138,511,0,1,1
944,743,681,517,0,1,1
241,393,283,577,0,1,1
297,570,704,689,0,1,1
299,590,300,461,0,1,1
446,251,642,688,0,1,1
229,437,331,475,0,1,1
284,142,794,24,0,1,1
791,904,233,24,0,1,1
40,156,702,217,0,1,1
853,306,997,200,0,1,1
648,97,88,380,0,1,1
596,447,960,244,0,1,1
19,37,1,499,0,1,1
820,174,761,590,0,1,1
155,920,187,443,0,1,1
325,3,1,86,0,1,1
112,22,137,0,0,1,1
1016,462,808,312,0,1,1
73,9,0,855,0,1,1
750,242,902,357,0,1,1
1,1007,3,512,0,1,1
511,91,1020,868,0,1,1
172,600,212,671,0,1,1
994,285,749,742,0,1,1
411,159,176,574,0,1,1
647,990,507,471,0,1,1
740,157,361,677,0,1,1
373,705,295,767,0,1,1
12,365,1012,38,0,1,1
645,955,554,58,0,1,1
354,632,915,225,0,1,1
389,587,592,777,0,1,1
736,612,885,850,0,1,1
956,2,234,499,0,1,1
670,215,44,506,0,1,1
750,17,718,241,0,1,1
318,170,302,91,0,1,1
741,811,543,859,0,1,1
315,26,446,239,0,1,1
669,832,367,473,0,1,1
365,377,611,449,0,1,1
